inchikey_connectivity,split,n_records,median_pchembl,min_pchembl,max_pchembl,conflict_T6,conflict_T5,label_T6,label_T5
XHEZUEUUXQZLJM,training_pool,1,5.0,5.0,5.0,False,False,0.0,1.0
XHFRMLCXIVEDKR,training_pool,1,5.02,5.02,5.02,False,False,0.0,1.0
XHFSJZHATNKAKR,training_pool,1,4.96,4.96,4.96,False,False,0.0,0.0
XHFUUZQRUGVRGA,training_pool,1,5.09,5.09,5.09,False,False,0.0,1.0
XHIGZZTXFXABLR,training_pool,1,4.27,4.27,4.27,False,False,0.0,0.0
XHKFFJSTNFVKSY,training_pool,1,6.37,6.37,6.37,False,False,1.0,1.0
XIBHRRPDZXYFCM,training_pool,1,7.29,7.29,7.29,False,False,1.0,1.0
XIIKZAOMYRHRQB,training_pool,1,5.7,5.7,5.7,False,False,0.0,1.0
XIILQINDRFMPIR,training_pool,1,5.18,5.18,5.18,False,False,0.0,1.0
XIKSIAHBMIMWRD,training_pool,1,5.71,5.71,5.71,False,False,0.0,1.0
XIPWEBQITIJTCZ,training_pool,1,6.5,6.5,6.5,False,False,1.0,1.0
XISHDDDEWVNNQR,training_pool,4,7.105,6.56,7.95,False,False,1.0,1.0
XIVRHAJXASAYOU,training_pool,1,6.99,6.99,6.99,False,False,1.0,1.0
XIWCDUHPYMOFIL,training_pool,1,5.6,5.6,5.6,False,False,0.0,1.0
XIXROAFRMXZTIX,training_pool,1,6.75,6.75,6.75,False,False,1.0,1.0
XIYQXYGLUJTURF,training_pool,1,4.03,4.03,4.03,False,False,0.0,0.0
XIYUOXBUCDBVRJ,training_pool,1,6.97,6.97,6.97,False,False,1.0,1.0
XJDZYWZFPDTPBI,training_pool,1,4.48,4.48,4.48,False,False,0.0,0.0
XJIHKUAJYMFGSK,training_pool,1,4.67,4.67,4.67,False,False,0.0,0.0
XJKDJUQOHYKBES,training_pool,1,4.26,4.26,4.26,False,False,0.0,0.0
XJOSBPJHURVJFY,training_pool,1,5.7,5.7,5.7,False,False,0.0,1.0
XJUNHUOEBRIQIM,training_pool,4,6.785,6.44,7.92,False,False,1.0,1.0
XJWSIWJICISLID,training_pool,1,7.4,7.4,7.4,False,False,1.0,1.0
XKFJWBYEOMEPFI,training_pool,1,7.42,7.42,7.42,False,False,1.0,1.0
XKGIWYZCTPXUJG,training_pool,1,7.07,7.07,7.07,False,False,1.0,1.0
XKIWNSVAHBKFLM,training_pool,1,5.35,5.35,5.35,False,False,0.0,1.0
XKMYVKJHUHQSRB,training_pool,1,5.86,5.86,5.86,False,False,0.0,1.0
XKNJICGNIZUDNQ,training_pool,1,4.8,4.8,4.8,False,False,0.0,0.0
XKRBPLZNUMPEOG,training_pool,1,6.07,6.07,6.07,False,False,1.0,1.0
XKSBXINIYLJDPK,training_pool,1,5.51,5.51,5.51,False,False,0.0,1.0
XKSNSSNGFIQSFK,training_pool,1,6.89,6.89,6.89,False,False,1.0,1.0
XKZFZDRNMFBOTH,training_pool,1,5.96,5.96,5.96,False,False,0.0,1.0
XLBMLRQJUSWBRY,training_pool,1,6.61,6.61,6.61,False,False,1.0,1.0
XLBZETYJTUVTDD,training_pool,1,7.36,7.36,7.36,False,False,1.0,1.0
XLDKMNHAXYWQCC,training_pool,1,7.42,7.42,7.42,False,False,1.0,1.0
XLSHOXUYOMCPCT,training_pool,1,7.43,7.43,7.43,False,False,1.0,1.0
XLTFNNCXVBYBSX,training_pool,1,4.34,4.34,4.34,False,False,0.0,0.0
XLWRSOKDLGQODT,training_pool,1,6.48,6.48,6.48,False,False,1.0,1.0
XLZZHELXKHSPBZ,training_pool,2,6.53,5.66,7.4,True,False,,1.0
XMAKNORZQOWEMY,training_pool,1,5.92,5.92,5.92,False,False,0.0,1.0
XMBKCBHNFMSAEA,training_pool,1,4.75,4.75,4.75,False,False,0.0,0.0
XMCZSZINGQZRAJ,training_pool,1,7.37,7.37,7.37,False,False,1.0,1.0
XMEPOMUQTCQNMC,training_pool,1,5.75,5.75,5.75,False,False,0.0,1.0
XMNVXXZMXBRARI,training_pool,1,5.0,5.0,5.0,False,False,0.0,1.0
XMPLGZZDXVDWHM,training_pool,1,7.0,7.0,7.0,False,False,1.0,1.0
XMSSDRGXWYAVDU,training_pool,1,7.37,7.37,7.37,False,False,1.0,1.0
XMTCAQKSSUEVTO,training_pool,1,4.9,4.9,4.9,False,False,0.0,0.0
XMXSTOSUSVTYPQ,training_pool,1,6.13,6.13,6.13,False,False,1.0,1.0
XMYNRFMUTJHHIC,training_pool,1,8.7,8.7,8.7,False,False,1.0,1.0
XNBPXLUHPUNUOO,training_pool,5,6.97,5.54,7.9,True,False,,1.0
XNYSXSKHCBUYFK,training_pool,1,7.0,7.0,7.0,False,False,1.0,1.0
XOENMZNSDCQIPO,training_pool,1,5.41,5.41,5.41,False,False,0.0,1.0
XOHUYOSNBOXONN,training_pool,1,6.72,6.72,6.72,False,False,1.0,1.0
XOJPIEDVJHMQEJ,training_pool,1,5.21,5.21,5.21,False,False,0.0,1.0
XOLNJKHCNSNACU,training_pool,1,4.28,4.28,4.28,False,False,0.0,0.0
XOMNQOPLQKUSOR,training_pool,1,7.52,7.52,7.52,False,False,1.0,1.0
XONRBNVUBLFDEI,training_pool,1,5.46,5.46,5.46,False,False,0.0,1.0
XOOYTUZPZGWGDX,training_pool,1,7.38,7.38,7.38,False,False,1.0,1.0
XPAQFDRHHIPYCT,training_pool,1,5.74,5.74,5.74,False,False,0.0,1.0
XPBQEWXBKRTDQB,training_pool,1,6.29,6.29,6.29,False,False,1.0,1.0
XPGDSOZXGGQUBM,training_pool,1,8.4,8.4,8.4,False,False,1.0,1.0
XPJBWWMZBBJPJA,training_pool,1,4.66,4.66,4.66,False,False,0.0,0.0
XPKLFHUWSLTEEY,training_pool,1,5.0,5.0,5.0,False,False,0.0,1.0
XPNFVSVIBZOUIM,training_pool,1,5.72,5.72,5.72,False,False,0.0,1.0
XPQLISBQIKHNNH,training_pool,1,6.6,6.6,6.6,False,False,1.0,1.0
XPSJJAPGXDXLHM,training_pool,1,5.24,5.24,5.24,False,False,0.0,1.0
XPUDAHDXARCDTE,training_pool,1,4.7,4.7,4.7,False,False,0.0,0.0
XQGKEIYUUUKXAH,training_pool,1,8.52,8.52,8.52,False,False,1.0,1.0
XQLBZTCUEJYJOB,training_pool,1,6.43,6.43,6.43,False,False,1.0,1.0
XQPALJPKMLBASC,training_pool,1,4.96,4.96,4.96,False,False,0.0,0.0
XQPLSRIVWYASED,training_pool,1,5.56,5.56,5.56,False,False,0.0,1.0
XQVMZRZJENHXSZ,training_pool,1,7.0,7.0,7.0,False,False,1.0,1.0
XRBQILGSUZQQNV,training_pool,1,6.68,6.68,6.68,False,False,1.0,1.0
XRCRKSFPFNWWHU,training_pool,1,7.52,7.52,7.52,False,False,1.0,1.0
XRDXBFUYROIFCX,training_pool,1,4.13,4.13,4.13,False,False,0.0,0.0
XRHLSOYDPVRXAE,training_pool,1,6.0,6.0,6.0,False,False,1.0,1.0
XRHRZRHLXNWUTF,training_pool,1,8.28,8.28,8.28,False,False,1.0,1.0
XRJSBSYDBZUZPJ,training_pool,1,5.63,5.63,5.63,False,False,0.0,1.0
XRJVZMRDYPBOSS,training_pool,2,7.35,7.3,7.4,False,False,1.0,1.0
XRMGAEQKAZUUKD,training_pool,1,5.92,5.92,5.92,False,False,0.0,1.0
XRRZDXGYZQIPLT,training_pool,1,4.89,4.89,4.89,False,False,0.0,0.0
XRSLWJGSCSCHSS,training_pool,1,7.82,7.82,7.82,False,False,1.0,1.0
XRTBMPAXQLKWTF,training_pool,1,7.0,7.0,7.0,False,False,1.0,1.0
XRTKTEGOHGAJBQ,training_pool,1,5.14,5.14,5.14,False,False,0.0,1.0
XSEGDVOAKVYGFX,training_pool,1,8.52,8.52,8.52,False,False,1.0,1.0
XSKBFQVBNMWXNV,training_pool,1,6.55,6.55,6.55,False,False,1.0,1.0
XSQBLACEIGJREX,training_pool,1,5.33,5.33,5.33,False,False,0.0,1.0
XSSUBDJHWZZNPL,training_pool,1,4.89,4.89,4.89,False,False,0.0,0.0
XSUNKMNFCMDQJS,training_pool,1,8.7,8.7,8.7,False,False,1.0,1.0
XSVKENMLGSEFEJ,training_pool,2,6.535,6.3,6.77,False,False,1.0,1.0
XTCJVCGAYYRVBO,training_pool,1,6.3,6.3,6.3,False,False,1.0,1.0
XTDMKGFJRUDIKB,training_pool,1,7.66,7.66,7.66,False,False,1.0,1.0
XTKKQXQJBUOSMA,training_pool,1,5.29,5.29,5.29,False,False,0.0,1.0
XTLZOYVEZYSKKL,training_pool,1,6.28,6.28,6.28,False,False,1.0,1.0
XTMTYXNBYYKMPE,training_pool,1,5.21,5.21,5.21,False,False,0.0,1.0
XTVDLWUNJWNOGA,training_pool,1,6.23,6.23,6.23,False,False,1.0,1.0
XUCNQRWIELTSLI,training_pool,1,7.22,7.22,7.22,False,False,1.0,1.0
XUHMFRPGHYKUES,training_pool,1,5.3,5.3,5.3,False,False,0.0,1.0
XUKVJQAMNLZRMM,training_pool,1,7.64,7.64,7.64,False,False,1.0,1.0
XUMZYVTUPBUWOY,training_pool,1,5.51,5.51,5.51,False,False,0.0,1.0
XUYCKWMMFQCVBU,training_pool,1,6.8,6.8,6.8,False,False,1.0,1.0
XVFQMXWWGPLDRE,training_pool,1,5.24,5.24,5.24,False,False,0.0,1.0
XVHDQOOJDFMLRQ,training_pool,1,6.22,6.22,6.22,False,False,1.0,1.0
XVHVZESNKQODLO,training_pool,1,7.63,7.63,7.63,False,False,1.0,1.0
XVLXLYYBNIGSNU,training_pool,1,5.33,5.33,5.33,False,False,0.0,1.0
XVMLDDFWHNGJME,training_pool,1,5.16,5.16,5.16,False,False,0.0,1.0
XVQAYESKKKCYBE,training_pool,1,7.37,7.37,7.37,False,False,1.0,1.0
XVUWDBNBKRUKIX,training_pool,1,4.34,4.34,4.34,False,False,0.0,0.0
XVWIFZWDNOIVMY,training_pool,1,4.88,4.88,4.88,False,False,0.0,0.0
XVYVJUKUAYSJOQ,training_pool,1,4.89,4.89,4.89,False,False,0.0,0.0
XWERMGCIBLPASA,training_pool,2,6.84,6.84,6.84,False,False,1.0,1.0
XWILVGNOWIKYOM,training_pool,1,7.29,7.29,7.29,False,False,1.0,1.0
XXBLGSVNTHIXLC,training_pool,1,5.21,5.21,5.21,False,False,0.0,1.0
XXBSRPBBKSNCMO,training_pool,1,5.4,5.4,5.4,False,False,0.0,1.0
XXCDFTSGHCCTTO,training_pool,1,4.7,4.7,4.7,False,False,0.0,0.0
XXDOPGKXPHCMNX,training_pool,1,4.52,4.52,4.52,False,False,0.0,0.0
XXHASIAFOCJRSL,training_pool,1,5.1,5.1,5.1,False,False,0.0,1.0
XXJIUIJJTWMURB,training_pool,1,5.52,5.52,5.52,False,False,0.0,1.0
XXLFDXWVPBNPQA,training_pool,1,4.82,4.82,4.82,False,False,0.0,0.0
XXSFLLPWVZKAJO,training_pool,1,6.14,6.14,6.14,False,False,1.0,1.0
XXTRXNACJFKCTN,training_pool,1,6.66,6.66,6.66,False,False,1.0,1.0
XXWZFMCFBPXXFF,training_pool,1,8.14,8.14,8.14,False,False,1.0,1.0
XXXVGINRZSHYHM,training_pool,2,7.585,7.0,8.17,False,False,1.0,1.0
XYBCHHOMYORUSX,training_pool,1,4.51,4.51,4.51,False,False,0.0,0.0
XYIQIBWIEGCVQY,training_pool,1,5.22,5.22,5.22,False,False,0.0,1.0
XYJRRWLTAHUBBF,training_pool,1,5.58,5.58,5.58,False,False,0.0,1.0
XYKWNRUXCOIMFZ,training_pool,1,5.54,5.54,5.54,False,False,0.0,1.0
XYNOMYGVSOXKJX,training_pool,1,6.85,6.85,6.85,False,False,1.0,1.0
XYOHSAWSBRCVQI,training_pool,1,4.34,4.34,4.34,False,False,0.0,0.0
XYPOZNYKHAQGHD,training_pool,1,7.89,7.89,7.89,False,False,1.0,1.0
XYPUMFPZCABHTQ,training_pool,1,7.0,7.0,7.0,False,False,1.0,1.0
XZBCHXZIDAPGAW,training_pool,1,5.19,5.19,5.19,False,False,0.0,1.0
XZBMGAHQZOBBRS,training_pool,1,6.97,6.97,6.97,False,False,1.0,1.0
XZIOETBWVABBKJ,training_pool,1,6.35,6.35,6.35,False,False,1.0,1.0
XZLYASGIHCSKRD,training_pool,1,5.89,5.89,5.89,False,False,0.0,1.0
XZMUAWZFCCLAKL,training_pool,1,4.79,4.79,4.79,False,False,0.0,0.0
XZPZMCTWLAHJGB,training_pool,1,6.0,6.0,6.0,False,False,1.0,1.0
XZSFYXSOXKNBOD,training_pool,1,6.05,6.05,6.05,False,False,1.0,1.0
XZTIZOUPEBFRAS,training_pool,1,6.01,6.01,6.01,False,False,1.0,1.0
XZUBHAPSWGFXBW,training_pool,1,6.77,6.77,6.77,False,False,1.0,1.0
YAGVGZRCFDSMDV,training_pool,1,7.7,7.7,7.7,False,False,1.0,1.0
YALPORKUDWSYAM,training_pool,1,6.92,6.92,6.92,False,False,1.0,1.0
YAXHUWQGNUAREZ,training_pool,1,7.22,7.22,7.22,False,False,1.0,1.0
YBEGHAAVDAFSSE,training_pool,1,6.0,6.0,6.0,False,False,1.0,1.0
YBEPJTWBUDUYLF,training_pool,1,5.82,5.82,5.82,False,False,0.0,1.0
YBGCHNHODLJXPR,training_pool,1,7.03,7.03,7.03,False,False,1.0,1.0
YBGWDAGTANJKFP,training_pool,1,6.98,6.98,6.98,False,False,1.0,1.0
YBHLBHNOYSSMNT,training_pool,1,6.0,6.0,6.0,False,False,1.0,1.0
YBNBDNHSPNKSSM,training_pool,1,5.04,5.04,5.04,False,False,0.0,1.0
YBOFONPCAOMXPE,training_pool,1,7.44,7.44,7.44,False,False,1.0,1.0
YBOWAHQKNFIXBD,training_pool,2,8.26,8.0,8.52,False,False,1.0,1.0
YBTJEHRYMDVKAS,training_pool,1,8.25,8.25,8.25,False,False,1.0,1.0
YBUPKAFNJNXZCU,training_pool,3,7.72,6.82,8.1,False,False,1.0,1.0
YCCKDSXKAGIMNB,training_pool,1,5.46,5.46,5.46,False,False,0.0,1.0
YCCMRLJQVUFDES,training_pool,1,5.66,5.66,5.66,False,False,0.0,1.0
YCIPLRSQHFHPRU,training_pool,1,6.6,6.6,6.6,False,False,1.0,1.0
YCMQQDZQXUJCTD,training_pool,2,5.93,5.29,6.57,True,False,,1.0
YCVNAUDTLXBCJV,training_pool,1,5.24,5.24,5.24,False,False,0.0,1.0
YCVTYVYKSXADCO,training_pool,1,6.94,6.94,6.94,False,False,1.0,1.0
YCWRMFSXKNKRJK,training_pool,1,6.54,6.54,6.54,False,False,1.0,1.0
YCYGZTICSDRPAA,training_pool,1,5.75,5.75,5.75,False,False,0.0,1.0
YCZXGDRTZAULOW,training_pool,2,7.785,7.68,7.89,False,False,1.0,1.0
YDMYRRCKEOBXBV,training_pool,1,6.92,6.92,6.92,False,False,1.0,1.0
YDQYCQZPMXCGMM,training_pool,1,8.7,8.7,8.7,False,False,1.0,1.0
YDUPYYYSVNHBLL,training_pool,1,7.96,7.96,7.96,False,False,1.0,1.0
YEBLHQOXFSBDCM,training_pool,1,5.13,5.13,5.13,False,False,0.0,1.0
YECHQKZCAQFYMA,training_pool,1,4.05,4.05,4.05,False,False,0.0,0.0
YECOEALYOOMIEB,training_pool,1,7.66,7.66,7.66,False,False,1.0,1.0
YEJIZZJWJVYPPH,training_pool,1,8.0,8.0,8.0,False,False,1.0,1.0
YENYLEHQSZUOSY,training_pool,1,4.4,4.4,4.4,False,False,0.0,0.0
YEOOLIYKRBVUQL,training_pool,1,5.71,5.71,5.71,False,False,0.0,1.0
YEPGGYKOTCQGAU,training_pool,1,5.64,5.64,5.64,False,False,0.0,1.0
YEZNLOUZAIOMLT,training_pool,1,6.06,6.06,6.06,False,False,1.0,1.0
YFAWAYVKXZMWDT,training_pool,1,6.92,6.92,6.92,False,False,1.0,1.0
YFBISEKFVQLWPM,training_pool,1,6.68,6.68,6.68,False,False,1.0,1.0
YFBWPRUJQLEPTP,training_pool,1,7.02,7.02,7.02,False,False,1.0,1.0
YFCGIQMBTPELFJ,training_pool,1,7.05,7.05,7.05,False,False,1.0,1.0
YFEMRANIMKQPFX,training_pool,1,4.85,4.85,4.85,False,False,0.0,0.0
YFFAOTPADVEMBQ,training_pool,1,4.74,4.74,4.74,False,False,0.0,0.0
YFMMHFHWFUWCJA,training_pool,1,5.83,5.83,5.83,False,False,0.0,1.0
YFRJCYZCCDXDIT,training_pool,1,6.6,6.6,6.6,False,False,1.0,1.0
YFUHWDPSKXJUAK,training_pool,1,8.15,8.15,8.15,False,False,1.0,1.0
YFULQFFHNIVGPN,training_pool,1,5.03,5.03,5.03,False,False,0.0,1.0
YFVCSEXMOBEPQB,training_pool,1,5.72,5.72,5.72,False,False,0.0,1.0
YFXSAUMWPSSGLV,training_pool,1,7.89,7.89,7.89,False,False,1.0,1.0
YFYONHYUUJDOCL,training_pool,1,6.57,6.57,6.57,False,False,1.0,1.0
YFZQQBMUCPICOL,training_pool,1,5.04,5.04,5.04,False,False,0.0,1.0
YGFBHDLSZNZFIU,training_pool,1,7.33,7.33,7.33,False,False,1.0,1.0
YGFFBRXSEYPYNM,training_pool,1,5.96,5.96,5.96,False,False,0.0,1.0
YGFVMPRTUQKSCQ,training_pool,1,4.24,4.24,4.24,False,False,0.0,0.0
YGHFZEZZKUHQNG,training_pool,1,6.55,6.55,6.55,False,False,1.0,1.0
YGLJCPOBGVXDAD,training_pool,1,8.15,8.15,8.15,False,False,1.0,1.0
YGQSRWNMPUCVQV,training_pool,1,5.44,5.44,5.44,False,False,0.0,1.0
YGUWQCXGKFZOKT,training_pool,1,7.37,7.37,7.37,False,False,1.0,1.0
YHDSJYBBYJMCFY,training_pool,1,5.96,5.96,5.96,False,False,0.0,1.0
YHEBRAZTFGKCIL,training_pool,1,4.96,4.96,4.96,False,False,0.0,0.0
YHNIVIBBBLJCNF,training_pool,2,6.085,5.75,6.42,False,False,1.0,1.0
YHPIWFZVGYDONZ,training_pool,1,7.72,7.72,7.72,False,False,1.0,1.0
YHXZNEINGMVCBQ,training_pool,1,6.45,6.45,6.45,False,False,1.0,1.0
YIBBBUDMCSMNAO,training_pool,1,8.74,8.74,8.74,False,False,1.0,1.0
YIBHJUMHARNOOU,training_pool,1,5.17,5.17,5.17,False,False,0.0,1.0
YIDYOKGMLNVNKI,training_pool,1,7.0,7.0,7.0,False,False,1.0,1.0
YIIBICVDALWFPD,training_pool,1,4.35,4.35,4.35,False,False,0.0,0.0
YIIHMGNSGVYAOP,training_pool,1,7.0,7.0,7.0,False,False,1.0,1.0
YILCZFTZYAVJRF,training_pool,1,7.87,7.87,7.87,False,False,1.0,1.0
YINJPFCODKLEMT,training_pool,1,5.4,5.4,5.4,False,False,0.0,1.0
YIUDBBNIBASXOU,training_pool,1,6.81,6.81,6.81,False,False,1.0,1.0
YJCAZHSMJLTVQV,training_pool,1,4.91,4.91,4.91,False,False,0.0,0.0
YJQZWOJTRNXAMW,training_pool,1,6.56,6.56,6.56,False,False,1.0,1.0
YJSRDKHRWVOMER,training_pool,1,7.22,7.22,7.22,False,False,1.0,1.0
YJVDVVFPGPAHQX,training_pool,1,8.3,8.3,8.3,False,False,1.0,1.0
YJWCINRCZMXFBH,training_pool,1,6.05,6.05,6.05,False,False,1.0,1.0
YJYSCNDZLULXLM,training_pool,1,4.31,4.31,4.31,False,False,0.0,0.0
YKAPJCGZRGXSIP,training_pool,1,4.34,4.34,4.34,False,False,0.0,0.0
YKLBIEVEUQEIAV,training_pool,1,6.41,6.41,6.41,False,False,1.0,1.0
YKNCJERKGJVFOO,training_pool,1,7.0,7.0,7.0,False,False,1.0,1.0
YKNCVASLEMNJKB,training_pool,1,5.54,5.54,5.54,False,False,0.0,1.0
YKPQHYRJQNJFCP,training_pool,1,7.0,7.0,7.0,False,False,1.0,1.0
YKTQNXNBVRMYNF,training_pool,2,4.62,4.42,4.82,False,False,0.0,0.0
YKUSTIQXVZWLMF,training_pool,1,5.14,5.14,5.14,False,False,0.0,1.0
YLBJTUDFZJHTNI,training_pool,1,8.7,8.7,8.7,False,False,1.0,1.0
YLFBPUKBMRJHLM,training_pool,1,7.22,7.22,7.22,False,False,1.0,1.0
YLFNWMQTBJLEDF,training_pool,1,6.52,6.52,6.52,False,False,1.0,1.0
YLFXZYOUOHNWMF,training_pool,1,5.04,5.04,5.04,False,False,0.0,1.0
YLMNREJKXSQVHX,training_pool,1,6.68,6.68,6.68,False,False,1.0,1.0
YLMZYVZMVKJGOT,training_pool,1,5.58,5.58,5.58,False,False,0.0,1.0
YLVLFSASFDTMCP,training_pool,1,7.75,7.75,7.75,False,False,1.0,1.0
YLYYXIMYACYRSP,training_pool,1,5.7,5.7,5.7,False,False,0.0,1.0
YLZWWUMOLYNALY,training_pool,2,9.43,9.43,9.43,False,False,1.0,1.0
YMBXTVYHTMGZDW,training_pool,1,4.87,4.87,4.87,False,False,0.0,0.0
YMFGAYPNXNJNBI,training_pool,1,5.92,5.92,5.92,False,False,0.0,1.0
YMNRYTSZOBEQFB,training_pool,2,6.42,6.42,6.42,False,False,1.0,1.0
YMPKIQOJDRNKEG,training_pool,1,6.52,6.52,6.52,False,False,1.0,1.0
YMWNFIHEAZVLNY,training_pool,1,6.96,6.96,6.96,False,False,1.0,1.0
YMXUABAWYDXQKS,training_pool,1,5.3,5.3,5.3,False,False,0.0,1.0
YNCFJJJQCGMSHY,training_pool,1,9.7,9.7,9.7,False,False,1.0,1.0
YNDJJNHPVFHAAJ,training_pool,1,4.35,4.35,4.35,False,False,0.0,0.0
YNDQHILWWBPAPR,training_pool,1,6.16,6.16,6.16,False,False,1.0,1.0
YNIHZRKWZCFFTF,training_pool,1,6.34,6.34,6.34,False,False,1.0,1.0
YNJHCNYGWCDCLK,training_pool,1,5.98,5.98,5.98,False,False,0.0,1.0
YNOSXIZNGZQQRP,training_pool,1,4.28,4.28,4.28,False,False,0.0,0.0
YNVJOQCPHWKWSO,flora,1,4.1,4.1,4.1,False,False,0.0,0.0
YOARICMECKZMHY,training_pool,1,6.4,6.4,6.4,False,False,1.0,1.0
YOGQJMOYNJOFNY,training_pool,1,4.16,4.16,4.16,False,False,0.0,0.0
YOHLWAAJAOZBKF,training_pool,1,4.0,4.0,4.0,False,False,0.0,0.0
YOSHOKIEDPKMGI,training_pool,1,7.75,7.75,7.75,False,False,1.0,1.0
YOSNNHRQINRFKF,training_pool,1,7.68,7.68,7.68,False,False,1.0,1.0
YOULWLUHEYHUJF,training_pool,1,7.0,7.0,7.0,False,False,1.0,1.0
YOUTVOXKKLOMJX,training_pool,1,5.62,5.62,5.62,False,False,0.0,1.0
YOZCXTOUYGNYMT,training_pool,2,6.43,6.16,6.7,False,False,1.0,1.0
YPCSGGZXXWFVCH,training_pool,1,6.66,6.66,6.66,False,False,1.0,1.0
YPEWWAVXGZAWDT,training_pool,1,6.48,6.48,6.48,False,False,1.0,1.0
YPFONUSMUPFYJD,training_pool,1,6.66,6.66,6.66,False,False,1.0,1.0
YPUKGRYHGPSOGX,training_pool,1,4.25,4.25,4.25,False,False,0.0,0.0
YPUUGRNXIVFRLY,training_pool,1,4.7,4.7,4.7,False,False,0.0,0.0
YQBGIYDQROGXLK,training_pool,1,4.87,4.87,4.87,False,False,0.0,0.0
YQFNXPINIXDIAQ,training_pool,2,9.22,9.22,9.22,False,False,1.0,1.0
YQLWJESVKCCSDD,training_pool,1,5.33,5.33,5.33,False,False,0.0,1.0
YQNWZWMKLDQSAC,training_pool,1,8.51,8.51,8.51,False,False,1.0,1.0
YQRPRWFATMATGD,training_pool,1,6.0,6.0,6.0,False,False,1.0,1.0
YQUVCSBJEUQKSH,flora,1,4.59,4.59,4.59,False,False,0.0,0.0
YQZKPKHQPNXSRE,training_pool,1,6.66,6.66,6.66,False,False,1.0,1.0
YRRFIBPGPRSMJJ,training_pool,1,5.96,5.96,5.96,False,False,0.0,1.0
YRRUTSUZUKXGPX,training_pool,1,5.92,5.92,5.92,False,False,0.0,1.0
YRVHNSYUGHFPFQ,training_pool,1,6.32,6.32,6.32,False,False,1.0,1.0
YRWKQWGTCAXBFL,training_pool,1,5.2,5.2,5.2,False,False,0.0,1.0
YRXUTRCJAKQRSC,training_pool,1,7.01,7.01,7.01,False,False,1.0,1.0
YRZASYCIZSWCKB,training_pool,1,6.13,6.13,6.13,False,False,1.0,1.0
YSDJBKAMQOFRPG,training_pool,1,5.71,5.71,5.71,False,False,0.0,1.0
YSDPUYIVKPNWKQ,training_pool,1,6.64,6.64,6.64,False,False,1.0,1.0
YSDXJYVHLQVWIJ,training_pool,1,4.14,4.14,4.14,False,False,0.0,0.0
YSGYFZBBGKJFAX,training_pool,1,8.52,8.52,8.52,False,False,1.0,1.0
YSHOSOFOQHTGID,training_pool,1,6.07,6.07,6.07,False,False,1.0,1.0
YSURFXWLBHUJCR,training_pool,1,5.3,5.3,5.3,False,False,0.0,1.0
YSWMQMATRUHISF,training_pool,1,6.57,6.57,6.57,False,False,1.0,1.0
YSXFNZPBPMYXPS,training_pool,1,7.22,7.22,7.22,False,False,1.0,1.0
YTBLECXKSMVWCS,training_pool,1,4.6,4.6,4.6,False,False,0.0,0.0
YTGFYNXDNGRMJW,training_pool,1,5.57,5.57,5.57,False,False,0.0,1.0
YTKFYCHTDASIFK,training_pool,1,5.2,5.2,5.2,False,False,0.0,1.0
YTLPYUWXEWWKRU,training_pool,1,6.28,6.28,6.28,False,False,1.0,1.0
YTNHWMAMOKUYFM,training_pool,1,4.48,4.48,4.48,False,False,0.0,0.0
YTNZISQQBNNUST,training_pool,1,4.89,4.89,4.89,False,False,0.0,0.0
YTRYVMRCTNOCOL,training_pool,4,7.46,5.88,7.9,True,False,,1.0
YUCVUYSGTNTGJI,training_pool,1,5.79,5.79,5.79,False,False,0.0,1.0
YUDKAOHWTPCIOC,training_pool,1,8.17,8.17,8.17,False,False,1.0,1.0
YUKFGRIPFDJCKB,training_pool,1,5.24,5.24,5.24,False,False,0.0,1.0
YUQYZDNMEBIRGT,training_pool,1,7.68,7.68,7.68,False,False,1.0,1.0
YUSDGTLMDWWCOF,training_pool,1,5.96,5.96,5.96,False,False,0.0,1.0
YUVRVXXCTMNNES,training_pool,1,5.74,5.74,5.74,False,False,0.0,1.0
YUYGIQKCRIEWAR,training_pool,1,7.44,7.44,7.44,False,False,1.0,1.0
YUZMNCZTMNCGHZ,training_pool,1,6.34,6.34,6.34,False,False,1.0,1.0
YVAOFGAOVRXLLB,training_pool,1,7.51,7.51,7.51,False,False,1.0,1.0
YVHLXYXUEUOZHQ,training_pool,1,6.04,6.04,6.04,False,False,1.0,1.0
YVIRRQDZMKKAFR,training_pool,1,6.31,6.31,6.31,False,False,1.0,1.0
YVLZYNAQMBQWED,training_pool,1,5.21,5.21,5.21,False,False,0.0,1.0
YVNMRWQDSVWHMD,training_pool,1,4.18,4.18,4.18,False,False,0.0,0.0
YVNZYSGUYVVTLL,training_pool,1,6.48,6.48,6.48,False,False,1.0,1.0
YVZIBNGIENXYSE,training_pool,3,7.05,6.81,8.4,False,False,1.0,1.0
YWBZGZZNQWUVMQ,training_pool,1,5.22,5.22,5.22,False,False,0.0,1.0
YWDUVKQPUCLVMM,training_pool,1,6.66,6.66,6.66,False,False,1.0,1.0
YWDYCQQNTKFACX,training_pool,1,5.16,5.16,5.16,False,False,0.0,1.0
YWHWGDCPWAFBRB,training_pool,1,6.4,6.4,6.4,False,False,1.0,1.0
YWNMUTDKQGUXKF,training_pool,1,7.41,7.41,7.41,False,False,1.0,1.0
YWSQVXZPIBFORJ,training_pool,1,5.7,5.7,5.7,False,False,0.0,1.0
YWSSLJSKQSNJGB,training_pool,1,6.55,6.55,6.55,False,False,1.0,1.0
